row_id,query_company,query_city,query_state,match_rank,match_name,match_city,match_state,match_row_id,score,tier,match_type,string_score,semantic_score,location_score
7927707,Lenovo US Headquarters,Research Triangle Park,NC,5,Lenovo US Headquarters,Durham,NC,7461085,0.5300,Low,Exact + partial geo,1.0000,6.0270,0.4000
7927708,Lexia 2026 Southwest Summit (Feb 2026) San Diego XVNSYHDH3J7,,,1,2024 San Diego Digital Government Summit,,,7437228,0.6350,Low,Hybrid (semantic-led),0.4263,3.0769,0.0000
7927708,Lexia 2026 Southwest Summit (Feb 2026) San Diego XVNSYHDH3J7,,,2,SUMMIT GRUPO COLORINES SAN DIEGO Nov 2024,,,7699506,0.6336,Low,Hybrid (semantic-led),0.4618,2.8393,0.0000
7927708,Lexia 2026 Southwest Summit (Feb 2026) San Diego XVNSYHDH3J7,,,3,Pacific Southwest Campus Ministry San Diego,Los Angeles,CA,2881072,0.6165,Low,Hybrid (semantic-led),0.4263,2.8922,0.0000
7927708,Lexia 2026 Southwest Summit (Feb 2026) San Diego XVNSYHDH3J7,,,4,Innovation Summit - San Diego 2024,,,7849876,0.5789,Low,Hybrid (semantic-led),0.3958,2.8535,0.0000
7927708,Lexia 2026 Southwest Summit (Feb 2026) San Diego XVNSYHDH3J7,,,5,2022 Regional San Diego,Wilmington,NC,6863682,0.5501,Low,Hybrid (semantic-led),0.1383,3.6936,0.0000
7927709,Ostfriesische Teegesellschaft GmbH & Company KG,Seevetal,,1,Alanod GmbH & Company KG,Ennepetal,,2875054,0.6984,Low,Hybrid (semantic-led),0.6761,2.9677,0.4235
7927709,Ostfriesische Teegesellschaft GmbH & Company KG,Seevetal,,2,Sixt GmbH & Company Autovermietung KG,Frankfurt am Main,Hessen,1835122,0.6589,Low,Hybrid (semantic-led),0.7438,3.2744,0.0000
7927709,Ostfriesische Teegesellschaft GmbH & Company KG,Seevetal,,3,HAGEMEYER Deutschland GmbH & Co. KG,Munich,Bavaria,3004399,0.6549,Low,Hybrid (semantic-led),0.7438,3.2837,0.0000
7927709,Ostfriesische Teegesellschaft GmbH & Company KG,Seevetal,,4,Sixt GmbH and Company Autovermietung KG,Pullach,,1066346,0.6528,Low,Hybrid (semantic-led),0.7438,3.1849,0.0000
7927709,Ostfriesische Teegesellschaft GmbH & Company KG,Seevetal,,5,M Werk GmbH & Company KG,Wiesbaden,,5510308,0.6527,Low,Hybrid (semantic-led),0.7438,3.1508,0.0000
7927710,Shark Ninja APAC Holding Pte Ltd,Needham Heights,MA,1,Shark Ninja,Needham,MA,6383691,0.7672,Medium,Hybrid (semantic-led),0.5885,5.3360,0.9040
7927710,Shark Ninja APAC Holding Pte Ltd,Needham Heights,MA,2,"Shark Ninja Operating, LLC",Needham,MA,5505930,0.6245,Low,Hybrid (semantic-led),0.4675,3.7250,0.9040
7927710,Shark Ninja APAC Holding Pte Ltd,Needham Heights,MA,3,Shark Ninja,Boston,MA,7803008,0.5300,Low,Hybrid (semantic-led),0.5885,5.3360,0.4000
7927710,Shark Ninja APAC Holding Pte Ltd,Needham Heights,MA,4,Shark Ninja,Newton,MA,3804005,0.5300,Low,Hybrid (semantic-led),0.5885,5.3360,0.4000
7927710,Shark Ninja APAC Holding Pte Ltd,Needham Heights,MA,5,Shark Ninja,Lewisville,TX,7593447,0.5200,Low,Hybrid (semantic-led),0.5885,5.3360,0.0000
7927711,Sleepres,Los Angeles,CA,1,ADVANCED SLEEP MEDICINE,Los Angeles,CA,1758697,0.5949,Low,Hybrid (semantic-led),0.1452,4.5710,1.0000
7927711,Sleepres,Los Angeles,CA,2,Sleep Number,Los Angeles,CA,6367253,0.5880,Low,Hybrid (semantic-led),0.2727,3.7390,1.0000
7927711,Sleepres,Los Angeles,CA,3,NAPT,Los Angeles,CA,3351219,0.5371,Low,Hybrid (semantic-led),0.0900,3.9172,1.0000
7927711,Sleepres,Los Angeles,CA,4,Sleepm,Baldwin Park,CA,7612429,0.5300,Low,Hybrid (semantic-led),0.3750,4.8770,0.4000
7927711,Sleepres,Los Angeles,CA,5,Sleeptrain,Citrus Heights,CA,524953,0.5300,Low,Hybrid (semantic-led),0.3375,4.6916,0.4000
7927713,Tracksuit Productions,Sewell,NJ,1,Productions Plus,Mahwah,NJ,3896802,0.5310,Low,Hybrid,0.7438,2.7863,0.4000
7927713,Tracksuit Productions,Sewell,NJ,2,Powerplant Productions,Collingwood,NJ,3349960,0.5308,Low,Hybrid,0.7438,2.9532,0.4000
7927713,Tracksuit Productions,Sewell,NJ,3,Work Productions,Lebanon,NJ,5553400,0.5305,Low,Hybrid,0.7438,3.4506,0.4000
7927713,Tracksuit Productions,Sewell,NJ,4,Event Productions,Branchburg,NJ,1017442,0.5303,Low,Hybrid,0.7438,3.3519,0.4000
7927713,Tracksuit Productions,Sewell,NJ,5,Powerhouse Productions,Metuchen,NJ,5627757,0.5300,Low,Hybrid,0.7438,2.8560,0.4000
7927714,United Airlines Incorporated Singapore Branch,Singapore,,1,Singapore Airlines Staff Union,SINGAPORE,,7036002,0.7508,Medium,Hybrid (semantic-led),0.7438,4.4465,0.6000
7927714,United Airlines Incorporated Singapore Branch,Singapore,,2,Singapore Airlines Engineering Co Ltd,Singapore,,4251929,0.7214,Medium,Hybrid (semantic-led),0.6761,4.2966,0.6000
7927714,United Airlines Incorporated Singapore Branch,Singapore,,3,Singapore Model United Nations,Singapore,,4250701,0.7012,Medium,Hybrid,0.7438,3.6173,0.6000
7927714,United Airlines Incorporated Singapore Branch,Singapore,,4,Innospec Limited Branch Office Singapore,Singapore,,7884826,0.7004,Medium,Hybrid,0.7438,3.3375,0.6000
7927714,United Airlines Incorporated Singapore Branch,Singapore,,5,UBS AG Singapore Branch,Singapore,,6789533,0.6983,Low,Hybrid,0.7438,3.2619,0.6000
7927715,"Vet Vacation CE, Incorporated",Troy,MI,1,"Vet Vacation CE, Incorporated",Sylvan Lake,MI,6810745,0.5310,Low,Exact + partial geo,1.0000,5.8021,0.4000
7927715,"Vet Vacation CE, Incorporated",Troy,MI,2,"Vet Vacation CE, Inc.",Clarkston,MI,4205054,0.5308,Low,Hybrid,1.0000,4.9306,0.4000
7927715,"Vet Vacation CE, Incorporated",Troy,MI,3,VET Vacations CE,Clarkston,MI,6270995,0.5305,Low,Hybrid (semantic-led),0.8097,5.7679,0.4000
7927715,"Vet Vacation CE, Incorporated",Troy,MI,4,Vet Vacation CE Inc.,Clarkston,MI,6912937,0.5303,Low,Hybrid,1.0000,5.3481,0.4000
7927715,"Vet Vacation CE, Incorporated",Troy,MI,5,Vet Vacation CE Inc.,Sylvan Lake,MI,6913021,0.5300,Low,Hybrid,1.0000,5.3481,0.4000
7927716,2027 CPS Symposium,SALINAS,CA,1,CPS,Sacramento,CA,162681,0.5310,Low,Hybrid (semantic-led),0.5250,4.0415,0.4000
7927716,2027 CPS Symposium,SALINAS,CA,2,CPS,Studio City,CA,1868927,0.5308,Low,Hybrid (semantic-led),0.5250,4.0415,0.4000
7927716,2027 CPS Symposium,SALINAS,CA,3,CPS,Irvine,CA,162680,0.5305,Low,Hybrid (semantic-led),0.5250,4.0415,0.4000
7927716,2027 CPS Symposium,SALINAS,CA,4,CPS,Stockton,CA,1110110,0.5303,Low,Hybrid (semantic-led),0.5250,4.0415,0.4000
7927716,2027 CPS Symposium,SALINAS,CA,5,CPS,Tustin,CA,3506379,0.5300,Low,Hybrid (semantic-led),0.5250,4.0415,0.4000
7927717,3608 Pfizer Pharma GmbH,New York,NY,1,3608 Pfizer Pharma GmbH,New York,NY,7812579,1.0000,High,Exact + location,1.0000,5.1378,1.0000
7927717,3608 Pfizer Pharma GmbH,New York,NY,2,Pfizer Pharmaceutical,New York,NY,76338,0.7369,Medium,Hybrid (semantic-led),0.4167,4.6225,1.0000
7927717,3608 Pfizer Pharma GmbH,New York,NY,3,Pfizer Pharmaceutical Group,New York,NY,539871,0.7161,Medium,Hybrid (semantic-led),0.4167,4.1574,1.0000
7927717,3608 Pfizer Pharma GmbH,New York,NY,4,Pfizer US Pharmaceuticals Group,New York,NY,877519,0.7138,Medium,Hybrid (semantic-led),0.4545,3.8710,1.0000
7927717,3608 Pfizer Pharma GmbH,New York,NY,5,Pfizer Inc. US Pharmaceuticals,New York,NY,420254,0.7124,Medium,Hybrid (semantic-led),0.4545,3.7827,1.0000
7927718,3XC Events,Plano,TX,1,3Xc Events,Plano,TX,6886446,1.0000,High,Exact + location,1.0000,5.6681,1.0000
7927718,3XC Events,Plano,TX,2,CCP Events,Plano,TX,1751618,0.9313,Good,Hybrid,0.8500,3.5613,1.0000
7927718,3XC Events,Plano,TX,3,3P-Events,Dallas,TX,5633787,0.5300,Low,Hybrid,0.8500,3.9572,0.4000
7927718,3XC Events,Plano,TX,4,3P-Events,Grapevine,TX,3709786,0.5300,Low,Hybrid,0.8500,3.9572,0.4000
7927718,3XC Events,Plano,TX,5,3P - Events,Grapevine,TX,3931175,0.5300,Low,Hybrid,0.8500,3.9572,0.4000
7927719,ALSAC - St. Jude,,,1,ALSAC St. Jude,Memphis,TN,618122,0.9058,Good,Hybrid,1.0000,5.4016,0.0000
7927719,ALSAC - St. Jude,,,2,Alsac-St Jude,Memphis,TN,618136,0.8958,Good,Hybrid,0.9167,5.3093,0.0000
7927719,ALSAC - St. Jude,,,3,ALSAC / St. Jude,Peoria,IL,882099,0.8956,Good,Hybrid,0.8636,4.9459,0.0000
7927719,ALSAC - St. Jude,,,4,ALSAC / St. Jude,d,TN,2103819,0.8956,Good,Hybrid,0.8636,4.9459,0.0000
7927719,ALSAC - St. Jude,,,5,ALSAC / St. Jude,,TN,1872963,0.8956,Good,Hybrid,0.8636,4.9459,0.0000
7927720,American College of Physicians TX Chapter,,,1,Texas Chapter of American College of Physicians,Placitas,NM,1022029,0.8676,Good,Hybrid (semantic-led),0.8531,5.2180,0.0000
7927720,American College of Physicians TX Chapter,,,2,Texas Chapter of American College of Physicians,Austin,TX,1022640,0.8673,Good,Hybrid (semantic-led),0.8531,5.2180,0.0000
7927720,American College of Physicians TX Chapter,,,3,Texas Chapter of the American College of Physicians,,,1063691,0.8664,Good,Hybrid (semantic-led),0.8531,4.9544,0.0000
7927720,American College of Physicians TX Chapter,,,4,American College of Physicians Arizona Chapter,,,7639416,0.8661,Good,Hybrid (semantic-led),0.8531,4.9018,0.0000
7927720,American College of Physicians TX Chapter,,,5,American College of Physicians PR Chapter,,,466756,0.8658,Good,Hybrid,0.8531,4.6698,0.0000
7927722,BeyondTrust Corporation via Etherio Group,,,1,BeyondTrust Corporation via Etherio Group,Johns Creek,GA,7736044,0.9400,Good,Exact (name only),1.0000,5.7037,0.0000
7927722,BeyondTrust Corporation via Etherio Group,,,2,BeyondTrust via Etherio,,,7345266,0.9122,Good,Hybrid,1.0000,5.6228,0.0000
7927722,BeyondTrust Corporation via Etherio Group,,,3,BeyondTrust via Etherio,Atlanta,GA,7344123,0.9122,Good,Hybrid,1.0000,5.6228,0.0000
7927722,BeyondTrust Corporation via Etherio Group,,,4,BeyondTrust via Etherio,Prospect,KY,7677578,0.9122,Good,Hybrid,1.0000,5.6228,0.0000
7927722,BeyondTrust Corporation via Etherio Group,,,5,BeyondTrust via Etherio Group,Atlanta,GA,7446648,0.9117,Good,Hybrid,1.0000,5.5487,0.0000
7927723,Blachy SRL,santo domingo,,1,MED SRL,Buenos Aires,"Buenos Aires, CF",6357748,0.5939,Low,Hybrid (semantic-led),0.7438,3.5008,0.0000
7927723,Blachy SRL,santo domingo,,2,MEDORA SRL,,,7879925,0.5879,Low,Hybrid,0.7438,3.1721,0.0000
7927723,Blachy SRL,santo domingo,,3,Enfasis SRL,Buenos Aires,"Buenos Aires, CF",2310353,0.5728,Low,Hybrid,0.7438,2.8261,0.0000
7927723,Blachy SRL,santo domingo,,4,UCB SRL,Brussels,,5794417,0.5711,Low,Hybrid (semantic-led),0.7438,3.2922,0.0000
7927723,Blachy SRL,santo domingo,,5,SPECIAL SRL,,,6763229,0.5694,Low,Hybrid (semantic-led),0.7438,3.5434,0.0000
7927724,Byrider Franchising LLC,,,1,Byrider Franchising LLC,Scottsdale,AZ,7784436,0.9400,Good,Exact (name only),1.0000,5.1969,0.0000
7927724,Byrider Franchising LLC,,,2,"Byrider Franchising, LLC",,,6503932,0.9068,Good,Hybrid,1.0000,4.7528,0.0000
7927724,Byrider Franchising LLC,,,3,"Byrider Franchising, LLC",Carmel,IN,6264734,0.9068,Good,Hybrid,1.0000,4.7528,0.0000
7927724,Byrider Franchising LLC,,,4,"Byrider Franchising, Inc.",Carmel,IN,1898695,0.8956,Good,Hybrid,1.0000,3.4021,0.0000
7927724,Byrider Franchising LLC,,,5,"Byrider Franchising Partners, LLC",Scottsdale,AZ,7848632,0.8955,Good,Hybrid (semantic-led),0.8264,4.3693,0.0000
7927725,Carbon Direct,Seattle,WA,1,Carbon Design Group,Seattle,WA,2326784,0.8177,Medium,Hybrid,0.7438,4.4387,1.0000
7927725,Carbon Direct,Seattle,WA,2,Carbon Health,Seattle,WA,7393391,0.8142,Medium,Hybrid,0.7438,5.0915,1.0000
7927725,Carbon Direct,Seattle,WA,3,Carbon Robotics,Seattle,WA,7635551,0.7845,Medium,Hybrid,0.7438,4.2234,1.0000
7927725,Carbon Direct,Seattle,WA,4,Carbon Removal Seattle,Seattle,WA,4457995,0.7523,Medium,Hybrid,0.6761,4.0822,1.0000
7927725,Carbon Direct,Seattle,WA,5,Carbon 60,Tampa,FL,4506897,0.5200,Low,Hybrid (semantic-led),0.7438,5.3891,0.0000
7927726,Carletta Jordan Dream Vacations,,,1,Carletta Jordan Dream Vacations,,MI,7920433,0.9400,Good,Exact (name only),1.0000,5.5141,0.0000
7927726,Carletta Jordan Dream Vacations,,,2,Cruise One Dream Vacations,,,5720204,0.7428,Medium,Hybrid,0.7438,3.5087,0.0000
7927726,Carletta Jordan Dream Vacations,,,3,Cruise One Dream Vacations,Lincoln Park,NJ,5028486,0.7428,Medium,Hybrid,0.7438,3.5087,0.0000
7927726,Carletta Jordan Dream Vacations,,,4,Cruise One Dream Vacations,Fort Lauderdale,FL,5028859,0.7428,Medium,Hybrid,0.7438,3.5087,0.0000
7927726,Carletta Jordan Dream Vacations,,,5,Cruise One Dream Vacations,PLEASANT HILL,CA,4681879,0.7428,Medium,Hybrid,0.7438,3.5087,0.0000
7927727,Circle Internet Financial,Makati City,,1,Circle Internet Financial,Boston,MA,4095200,0.8073,Medium,"Exact name, wrong office",1.0000,6.7008,0.0000
7927727,Circle Internet Financial,Makati City,,2,Circle Internet Financial,Solon,OH,6840319,0.8058,Medium,"Exact name, wrong office",1.0000,6.7008,0.0000
7927727,Circle Internet Financial,Makati City,,3,Circle Internet Financial,Scottsdale,AZ,7896181,0.8000,Medium,"Exact name, wrong office",1.0000,6.7008,0.0000
7927727,Circle Internet Financial,Makati City,,4,Circle Internet Financial,North Easton,MA,7368394,0.8000,Medium,"Exact name, wrong office",1.0000,6.7008,0.0000
7927727,Circle Internet Financial,Makati City,,5,Circle Internet Financial,San Luis Obispo,CA,7407929,0.8000,Medium,"Exact name, wrong office",1.0000,6.7008,0.0000
7927728,Claroty Inc.,,,1,Claroty Inc.,Houston,TX,7637541,0.9400,Good,Exact (name only),1.0000,5.3383,0.0000
7927728,Claroty Inc.,,,2,Claroty Inc.,Tel Aviv,,7914368,0.9400,Good,Exact (name only),1.0000,5.3383,0.0000
7927728,Claroty Inc.,,,3,"Claroty, Inc.",Tel Aviv,,7415200,0.8957,Good,Hybrid,0.9000,4.6732,0.0000
7927728,Claroty Inc.,,,4,"Claroty, Inc.",New York,NY,5727224,0.8957,Good,Hybrid,0.9000,4.6732,0.0000
7927728,Claroty Inc.,,,5,Claroty,,,5010785,0.8955,Good,Hybrid (semantic-led),0.7875,5.5189,0.0000
7927729,CMS Pictures Inc.,Culver City,CA,1,Columbia Pictures,Culver City,CA,48693,0.7448,Medium,Hybrid,0.7083,3.5438,1.0000
7927729,CMS Pictures Inc.,Culver City,CA,2,CPI,,,,0.6900,Low,Acronym,1.0000,1.0000,0.0000
7927729,CMS Pictures Inc.,Culver City,CA,3,CMTS,Culver City,CA,155094,0.6015,Low,Hybrid (semantic-led),0.1662,4.3143,1.0000
7927729,CMS Pictures Inc.,Culver City,CA,4,CMS Productions,Los Angeles,CA,5049555,0.5300,Low,Hybrid (semantic-led),0.7083,4.4914,0.4000
7927729,CMS Pictures Inc.,Culver City,CA,5,CMS Productions,Marina Del Rey,CA,7736614,0.5300,Low,Hybrid (semantic-led),0.7083,4.4914,0.4000
7927730,Colombi Viagens e Turismo Ltda,Sao Paulo,SP,1,ViaCorp Viagens e Turismo Ltda,Sao Paulo,SP,2694656,0.9270,Good,Hybrid,0.8531,3.1752,1.0000
7927730,Colombi Viagens e Turismo Ltda,Sao Paulo,SP,2,Auslander Viagens e Turismo,Sao Paulo,SP,7904532,0.7839,Medium,Hybrid (semantic-led),0.6920,3.1093,1.0000
7927730,Colombi Viagens e Turismo Ltda,Sao Paulo,SP,3,Martins Costa Viagens e Turismo Ltda,,SP,2927100,0.7478,Medium,Hybrid (semantic-led),0.7756,3.1054,0.5500
7927730,Colombi Viagens e Turismo Ltda,Sao Paulo,SP,4,Ambiental Viagens e Turismo,,SP,2925769,0.7062,Medium,Hybrid (semantic-led),0.6920,3.0272,0.5500
7927730,Colombi Viagens e Turismo Ltda,Sao Paulo,SP,5,Limatur Viagens e Turismo,,SP,2927055,0.6759,Low,Hybrid (semantic-led),0.6920,2.9671,0.5500
7927731,Countdown City Classic,San Antonio,TX,1,CCC,,,,0.7500,Medium,Acronym,1.0000,1.0000,0.0000
7927731,Countdown City Classic,San Antonio,TX,2,City Year,San Antonio,TX,2788325,0.6884,Low,Hybrid (semantic-led),0.4798,3.5218,1.0000
7927731,Countdown City Classic,San Antonio,TX,3,American Classic Festivals,San Antonio,TX,775027,0.6849,Low,Hybrid,0.5278,3.2607,1.0000
7927731,Countdown City Classic,San Antonio,TX,4,American Classic,San Antonio,TX,116056,0.6640,Low,Hybrid (semantic-led),0.4798,3.1979,1.0000
7927731,Countdown City Classic,San Antonio,TX,5,Classic Elite,San Antonio,TX,1037726,0.6593,Low,Hybrid,0.4798,3.1139,1.0000
7927732,CP Group,Miami,FL,1,CP Events,Miami,FL,6824488,0.9716,High,Hybrid,0.8182,5.0358,1.0000
7927732,CP Group,Miami,FL,2,The CP Group,Miami,FL,6841410,0.9668,High,Hybrid,0.9000,6.1898,1.0000
7927732,CP Group,Miami,FL,3,CPB group,Miami,FL,2068134,0.6876,Low,Acronym,0.3600,5.5426,1.0000
7927732,CP Group,Miami,FL,4,CP+B,Miami,FL,3859052,0.6251,Low,Hybrid (semantic-led),0.3000,4.3945,1.0000
7927732,CP Group,Miami,FL,5,CPHI,Miami,FL,546481,0.6188,Low,Hybrid (semantic-led),0.3000,4.2797,1.0000
7927733,Departure Lounge Exchange - Oct 2027,,,1,Departure Lounge,,,3006344,0.7695,Medium,Hybrid (semantic-led),0.6058,5.3036,0.0000
7927733,Departure Lounge Exchange - Oct 2027,,,2,Departure Lounge,Seattle,WA,7387636,0.7693,Medium,Hybrid (semantic-led),0.6058,5.3036,0.0000
7927733,Departure Lounge Exchange - Oct 2027,,,3,Departure Lounge,West Lake Hills,TX,5472006,0.7690,Medium,Hybrid (semantic-led),0.6058,5.3036,0.0000
7927733,Departure Lounge Exchange - Oct 2027,,,4,Departure Lounge,Lincolnshire,IL,7726043,0.7688,Medium,Hybrid (semantic-led),0.6058,5.3036,0.0000
7927733,Departure Lounge Exchange - Oct 2027,,,5,Departure Lounge,Minneapolis,MN,7390453,0.7685,Medium,Hybrid (semantic-led),0.6058,5.3036,0.0000
7927734,Desert Sands Travel Group Trip,,,1,Desert Sands Travel,Bolingbrook,IL,455333,0.8480,Medium,Hybrid (semantic-led),0.7670,6.4846,0.0000
7927734,Desert Sands Travel Group Trip,,,2,Desert Sands Travels,Bolingbrook,IL,7878262,0.8106,Medium,Hybrid (semantic-led),0.6761,6.1306,0.0000
7927734,Desert Sands Travel Group Trip,,,3,Desert Sands,,,3122372,0.7966,Medium,Hybrid (semantic-led),0.6562,6.1222,0.0000
7927734,Desert Sands Travel Group Trip,,,4,Desert Trip Weekend,,,4281131,0.7927,Medium,Hybrid (semantic-led),0.6761,5.6673,0.0000
7927734,Desert Sands Travel Group Trip,,,5,DESERT SANDS GOLF & COUNTRY,Mesa,AZ,1527160,0.7826,Medium,Hybrid,0.7438,4.6121,0.0000
7927735,DHL Group,Westerville,OH,1,Deutsche Post DHL Group,Westerville,OH,4626764,0.9722,High,Acronym,0.7500,3.9833,1.0000
7927735,DHL Group,Westerville,OH,2,DHL Supply Chain,Westerville,OH,2849182,0.9703,High,Hybrid,0.7500,3.4755,1.0000
7927735,DHL Group,Westerville,OH,3,DHL LLP,Westerville,OH,6290161,0.9658,High,Hybrid,0.8182,4.0811,1.0000
7927735,DHL Group,Westerville,OH,4,DHL Colombia,Westerville,OH,7913368,0.9656,High,Hybrid,0.8182,3.7626,1.0000
7927735,DHL Group,Westerville,OH,5,DHS Group,Chesterland,OH,7462531,0.5300,Low,Acronym,0.3000,5.8273,0.4000
7927736,Documenting Hope,,,1,Documenting Hope,Atlanta,GA,6879936,0.9400,Good,Exact (name only),1.0000,6.4045,0.0000
7927736,Documenting Hope,,,2,Create Hope,Bethesda,MD,584419,0.8099,Medium,Hybrid (semantic-led),0.7438,5.3250,0.0000
7927736,Documenting Hope,,,3,Hope Project,Washington,DC,6197149,0.8091,Medium,Hybrid (semantic-led),0.7438,5.2438,0.0000
7927736,Documenting Hope,,,4,Hopes Hope,Raleigh,NC,2638722,0.8087,Medium,Hybrid (semantic-led),0.7438,5.4026,0.0000
7927736,Documenting Hope,,,5,Project HOPE,,,417412,0.8080,Medium,Hybrid (semantic-led),0.7438,5.1704,0.0000
7927737,Dreggors David,,,1,Dean David,,,5874417,0.8210,Medium,Hybrid (semantic-led),0.7438,3.6959,0.0000
7927737,Dreggors David,,,2,King David,Houston,TX,5543264,0.8191,Medium,Hybrid (semantic-led),0.7438,3.5565,0.0000
7927737,Dreggors David,,,3,David So,Houston,TX,4949416,0.8162,Medium,Hybrid (semantic-led),0.7438,3.5760,0.0000
7927737,Dreggors David,,,4,David Wise,Austin,TX,7626899,0.8132,Medium,Hybrid (semantic-led),0.7438,3.3398,0.0000
7927737,Dreggors David,,,5,David Sunday,,,7202900,0.8124,Medium,Hybrid (semantic-led),0.7438,3.4305,0.0000
7927738,Fastbreak.ai,Makati,,1,Fastbreak.ai,Makati City,,7752382,0.9194,Good,Exact + partial geo,1.0000,5.8391,0.6000
7927738,Fastbreak.ai,Makati,,2,Fastbreak.ai,Charlotte,NC-North Carolina,7752381,0.8000,Medium,"Exact name, wrong office",1.0000,5.8391,0.0000
7927738,Fastbreak.ai,Makati,,3,Demofastbreak,Chatsworth,CA,648005,0.4397,Low,Hybrid (semantic-led),0.3375,3.6453,0.0000
7927738,Fastbreak.ai,Makati,,4,FAR.AI,San Diego,CA,7799599,0.4146,Low,Hybrid (semantic-led),0.2812,3.4332,0.0000
7927738,Fastbreak.ai,Makati,,5,FAR AI,San Diego,CA,7798313,0.4143,Low,Hybrid (semantic-led),0.2406,3.9198,0.0000
7927739,FC Concierge,Washington,DC,1,Capital Concierge,Washington,DC,3789019,0.8523,Good,Hybrid (semantic-led),0.7438,4.3612,1.0000
7927739,FC Concierge,Washington,DC,2,Classic Concierge,Washington,DC,1037731,0.8510,Good,Hybrid (semantic-led),0.7438,4.1835,1.0000
7927739,FC Concierge,Washington,DC,3,Travel Concierge,Washington,DC,5600817,0.8395,Medium,Hybrid (semantic-led),0.7438,3.9961,1.0000
7927739,FC Concierge,Washington,DC,4,Concierge-Was,Washington,DC,1077489,0.8385,Medium,Hybrid,0.7438,3.8768,1.0000
7927739,FC Concierge,Washington,DC,5,Capitol Concierge,Washington,DC,848355,0.8169,Medium,Hybrid,0.7438,3.5951,1.0000
7927740,Fidlann LLC,HERNDON,VA,1,LR Associates LLC,Herndon,VA,6104173,0.5726,Low,Hybrid (semantic-led),0.1000,3.7742,1.0000
7927740,Fidlann LLC,HERNDON,VA,2,Network Solution LLC,Herndon,VA,1057457,0.5724,Low,Hybrid (semantic-led),0.0711,3.9084,1.0000
7927740,Fidlann LLC,HERNDON,VA,3,Artel LLC,Herndon,VA,3167650,0.5622,Low,Hybrid (semantic-led),0.0750,3.7857,1.0000
7927740,Fidlann LLC,HERNDON,VA,4,Tranzon LLC,,VA,2659617,0.5226,Low,Hybrid (semantic-led),0.1929,3.7778,0.5500
7927740,Fidlann LLC,HERNDON,VA,5,Innovel LLC,Manakin Sabot,VA,3527914,0.5066,Low,Hybrid (semantic-led),0.1929,3.9141,0.4000
7927741,First Metro First Friends,,,1,DC Metro Circle Of Friends,,,5874332,0.8654,Good,Hybrid,0.8030,3.4561,0.0000
7927741,First Metro First Friends,,,2,Friends of Metro Parks,,,6276202,0.8624,Good,Hybrid (semantic-led),0.8833,4.1427,0.0000
7927741,First Metro First Friends,,,3,First Metro Travel,,,2305716,0.8409,Medium,Hybrid (semantic-led),0.7729,4.5908,0.0000
7927741,First Metro First Friends,,,4,First Metro Travel,Makati City,,2569385,0.8409,Medium,Hybrid (semantic-led),0.7729,4.5908,0.0000
7927741,First Metro First Friends,,,5,First Metro Bank,Tuscumbia,AL,426173,0.8213,Medium,Hybrid (semantic-led),0.7729,4.3323,0.0000
7927742,Fora Travel -  Group Block - October 2026 - San Antonio Riverwalk,,,1,InterContinental San Antonio Riverwalk,San Antonio,TX,7799721,0.6730,Low,Hybrid (semantic-led),0.3980,3.8471,0.0000
7927742,Fora Travel -  Group Block - October 2026 - San Antonio Riverwalk,,,2,InterContinental San Antonio Riverwalk Hotel,,,7717709,0.6577,Low,Hybrid (semantic-led),0.4286,3.5113,0.0000
7927742,Fora Travel -  Group Block - October 2026 - San Antonio Riverwalk,,,3,InterContinental San Antonio Riverwalk Hotel,San Antonio,TX,7689270,0.6577,Low,Hybrid (semantic-led),0.4286,3.5113,0.0000
7927742,Fora Travel -  Group Block - October 2026 - San Antonio Riverwalk,,,4,Hyatt Regency San Antonio Riverwalk,,,5119748,0.6546,Low,Hybrid (semantic-led),0.4286,3.3171,0.0000
7927742,Fora Travel -  Group Block - October 2026 - San Antonio Riverwalk,,,5,San Antonio Adventure Travel,,,5905639,0.6503,Low,Hybrid (semantic-led),0.3980,3.5197,0.0000
7927743,Fusion 360 degree,Grand Rapids,MI,1,FUSION ACADEMY,Grand Rapids,MI,2893523,0.7741,Medium,Hybrid (semantic-led),0.5758,4.6529,1.0000
7927743,Fusion 360 degree,Grand Rapids,MI,2,Fusion Education Group,Grand Rapids,MI,2567892,0.7548,Medium,Hybrid (semantic-led),0.5758,4.4463,1.0000
7927743,Fusion 360 degree,Grand Rapids,MI,3,Fusion Education Group,GR,MI,5541346,0.7177,Medium,Hybrid (semantic-led),0.5758,4.4463,0.8500
7927743,Fusion 360 degree,Grand Rapids,MI,4,Fusion Academy,Grand Rapids 1111,,5801821,0.6783,Low,Hybrid (semantic-led),0.5758,4.6529,0.5471
7927743,Fusion 360 degree,Grand Rapids,MI,5,Fusion Education Group,Detroit,MI,4378168,0.5300,Low,Hybrid (semantic-led),0.5758,4.4463,0.4000
7927744,General Counsel AI,Phoenix,AZ,1,NCSU - OFFICE OF GENERAL COUNSEL,Phoenix,AZ,4067064,0.7766,Medium,Hybrid,0.7027,3.2580,1.0000
7927744,General Counsel AI,Phoenix,AZ,2,Office of Chief Counsel,Phoenix,AZ,74317,0.7460,Medium,Hybrid (semantic-led),0.5542,3.5825,1.0000
7927744,General Counsel AI,Phoenix,AZ,3,Attorney General,Phoenix,AZ,95571,0.7045,Medium,Hybrid (semantic-led),0.4318,3.7376,1.0000
